Customer_ID,First_Name,Last_Name,Date_of_Birth,Age,Gender,Email,Phone_Number,Street_Address,Postal_Code,City,Country,Account_Number,Card_Network,Card_Number,Card_Expiry,Account_Type,Registration_Date,Marital_Status,Education_Level,Employment_Status,Job_Type,Employment_Length,Annual_Income,Monthly_Income,Residential_Status,Number_of_Dependents,Account_Age_Months,Savings_Balance,total_tx_amount,avg_tx_amount,tx_count,fraud_count,intl_count,cross_border,high_amount_count,aml_count,Risk_Score,Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,PageRank
CUST_09367,Stephanie,Lewis,1966-08-19,59,Female,stephanielewis420@yahoo.com,6466628083,711 David Parks,24644,Phoenix,USA,US2981237697587666,Visa,4403********5010,12/27,Business,2017-03-04,Single,Vocational,Employed,Healthcare,16,40243.2,3353.6,Owner,1,100,81305.3,54138.5,1503.8472222222222,36.0,4.0,6.0,18.0,3.0,1.0,100.0,0.000532,0.050027,0.000394,4.696e-05
CUST_09368,Turki,Al Remeithi,1988-11-27,37,Male,turki.alremeithi775@protonmail.com,+1-452-774-5325x43935,14649 Wade Mills,77979,Abu Dhabi,UAE,AE0871025978453555,Visa,4144********3607,09/29,Joint,2022-01-01,Married,No Formal Education,Employed,Finance,2,26517.95,2209.83,Owner,1,42,59360.35,8989.7,561.85625,16.0,0.0,4.0,9.0,0.0,0.0,42.22,0.000266,0.055856,0.000602,2.693e-05
CUST_09369,Nathan,Smith,1985-02-09,41,Male,nathansmith@outlook.com,+441144960279,"Flat 2
Goddard Springs",OL00 5YJ,Bristol,UK,GB1653099467939769,Visa,4788********2799,02/26,Personal,2021-03-03,Married,PhD,Self-Employed,Retail,3,66597.95,5549.83,Owner,1,52,69395.2,19671.75,1967.175,10.0,1.0,3.0,3.0,1.0,0.0,34.17,0.000186,0.048859,0.000799,2.852e-05
CUST_09370,Zied,Riahi,1988-01-10,38,Male,zied_riahi@gmail.com,04 20 05 30 67,"20, chemin Lejeune",03665,Tunis,Tunisia,TN7338796519372278,Mastercard,5292********9120,10/28,Joint,2022-06-02,Married,Master,Employed,Engineering,0,28272.48,2356.04,Owner,2,37,44362.49,10914.04,1091.404,10.0,1.0,1.0,5.0,1.0,0.0,37.92,0.000213,0.054837,0.000101,2.579e-05
CUST_09371,Ghassen,Yahyaoui,1974-08-18,51,Male,ghassenyahyaoui794@yahoo.com,01 48 70 43 32,"545, rue de Parent",80937,Monastir,Tunisia,TN8382114329043423,Mastercard,5176********9361,03/29,Personal,2020-09-01,Married,No Formal Education,Employed,Agriculture,2,5364.63,447.05,Owner,0,58,9948.88,1354.3,104.17692307692307,13.0,0.0,0.0,8.0,0.0,0.0,34.46,0.0002,0.05041,0.000372,2.429e-05
CUST_09372,Elizabeth,Miller,1988-09-30,37,Female,elizabeth.miller@yahoo.com,(922)251-6546x3212,693 David Cove Suite 699,88599,New York,USA,US2411665512683519,Visa,4992********0823,02/28,Business,2021-12-01,Married,PhD,Employed,Retail,6,73872.33,6156.03,Owner,4,43,183014.95,39635.659999999996,2477.2287499999998,16.0,0.0,2.0,11.0,1.0,0.0,53.23,0.000266,0.049698,0.000546,1.351e-05
CUST_09373,Nadia,Ayari,1983-10-14,42,Female,nadia.ayari@hotmail.com,+33 (0)3 61 82 39 89,"45, avenue de Millet",41194,Bizerte,Tunisia,TN0368399673199283,Amex,3423*******2224,06/25,Personal,2019-07-04,Widowed,Bachelor,Self-Employed,Other,0,14476.45,1206.37,Rent,1,72,17859.43,6737.58,336.879,20.0,1.0,4.0,9.0,0.0,0.0,54.3,0.000373,0.055058,0.000124,3.253e-05
CUST_09374,Grace,Murphy,2003-04-08,23,Female,grace_murphy503@outlook.com,0898025445,2/156 Hill Tor,2612,Adelaide,Australia,AU4848918586502211,Visa,4859********8797,12/29,Personal,2025-03-31,Single,High School,Student,Student,0,3166.51,263.88,Family,0,3,5419.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,4e-05,0.04902,0.0,1.747e-05
CUST_09375,Antonio,Dias,1990-07-22,35,Male,antoniodias606@protonmail.com,+55 (084) 9746 9324,Recanto Martins,69591761,Brasilia,Brazil,BR0494596202387697,Mastercard,5170********4359,04/26,Personal,2022-06-02,Married,Master,Employed,Education,3,14313.11,1192.76,Owner,2,37,7215.47,4522.150000000001,301.4766666666667,15.0,0.0,1.0,6.0,0.0,0.0,29.47,0.000213,0.048161,5.7e-05,3.695e-05
CUST_09376,Katja,Schroder,1976-04-08,50,Female,katjaschroder@outlook.com,(00735) 723413,Meistergasse 35-80,32290,Frankfurt,Germany,DE7372725993976980,Amex,3719*******8201,10/25,Joint,2015-12-04,Divorced,Master,Employed,Agriculture,11,88084.12,7340.34,Rent,0,115,255670.37,97611.26,3365.905517241379,29.0,0.0,5.0,16.0,1.0,0.0,81.68,0.000426,0.048702,0.000107,5.873e-05
CUST_09377,Vikram,Trivedi,1999-06-26,27,Male,vikramtrivedi410@yahoo.com,8277505076,"416
Sen Circle",979479,Delhi,India,IN4453478563874926,Visa,4913********7034,11/25,Trust,2021-12-01,Single,Vocational,Employed,Marketing,7,9439.51,786.63,Family,0,43,28019.21,1900.35,190.035,10.0,0.0,0.0,3.0,0.0,0.0,15.25,0.0002,0.050275,7.5e-05,2.314e-05
CUST_09378,Salvatore,Bruno,1988-11-06,37,Male,salvatore.bruno@protonmail.com,+39 34630161166,"Canale Ettore, 7",71036,Milan,Italy,IT1451755783076821,Mastercard,5439********4463,01/27,Personal,2024-09-30,Divorced,Bachelor,Employed,Education,1,33831.6,2819.3,Family,1,9,47010.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,2.7e-05,0.048397,0.0,1.036e-05
CUST_09379,Bora,Jang,1988-09-11,37,Female,bora_jang@outlook.com,975-770-9188,556 Tina Pines Suite 616,67048,Daegu,South Korea,KR3502390948495147,Mastercard,5227********3087,01/28,Personal,2024-12-30,Widowed,High School,Employed,Manufacturing,1,25865.98,2155.5,Owner,3,6,24983.27,3024.64,1008.2133333333333,3.0,0.0,0.0,0.0,0.0,0.0,2.45,0.000106,0.052489,1e-06,2.23e-05
CUST_09380,Wyatt,Jones,1995-12-22,30,Male,wyatt_jones825@yahoo.com,1-188-782-0731,744 Donna Common Suite 079,C1M 2T6,Vancouver,Canada,CA4292948824725776,Visa,4335********9446,03/27,Personal,2023-08-01,Married,PhD,Unemployed,Unemployed,0,5568.18,464.02,Rent,2,23,9252.89,1389.29,173.66125,8.0,1.0,2.0,6.0,0.0,0.0,42.02,0.00012,0.043652,5.7e-05,9.55e-06
CUST_09381,Elaine,Teo,1976-02-27,50,Female,elaine.teo48@outlook.com,+44(0)808 157 0541,58 Jones Meadows,G91 5YG,Singapore,Singapore,SG0826949192352090,Visa,4449********7561,12/27,Personal,2021-04-02,Married,High School,Employed,IT/Tech,6,35033.19,2919.43,Owner,3,51,19836.45,12831.84,987.0646153846154,13.0,1.0,3.0,4.0,0.0,0.0,34.31,0.000213,0.047305,8.7e-05,3.234e-05
CUST_09382,Alexis,Thomas,1983-03-19,43,Male,alexis_thomas@yahoo.com,+33 8 00 45 36 94,"64, rue de Marchand",25858,Nice,France,FR1860621346609219,Mastercard,5497********0510,01/26,Joint,2023-12-01,Single,High School,Employed,Healthcare,1,19561.03,1630.09,Family,1,19,42425.44,4093.53,1023.3825,4.0,1.0,1.0,4.0,0.0,1.0,51.92,8e-05,0.044647,1.4e-05,1.001e-05
CUST_09383,Christian,Klein,1977-12-15,48,Male,christian.klein574@protonmail.com,00505 392309,Dorrgasse 88-62,91880,Leipzig,Germany,DE4135803837729660,Mastercard,5198********7580,04/25,Business,2020-04-02,Married,Master,Employed,Agriculture,3,59773.07,4981.09,Owner,2,63,33352.51,57354.5,3186.3611111111113,18.0,0.0,3.0,8.0,1.0,0.0,42.33,0.000279,0.045408,5e-05,2.721e-05
CUST_09384,Kate,White,1975-11-23,50,Female,kate_white@gmail.com,+44909 8790302,67 Alison Village,PL0 1ZP,Port Elizabeth,South Africa,ZA7252165250152279,Mastercard,5114********4693,08/28,Personal,2025-03-31,Married,Master,Unemployed,Unemployed,0,2053.12,171.09,Owner,2,3,359.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,2.7e-05,0.045572,0.0,1.071e-05
CUST_09385,Lethabo,Shabalala,1987-08-23,38,Male,lethaboshabalala251@yahoo.com,+441632 960 200,8 Diana Inlet,EN88 7UX,Port Elizabeth,South Africa,ZA8482592433198755,Visa,4886********3435,12/29,Personal,2023-10-01,Widowed,Bachelor,Self-Employed,IT/Tech,2,17931.33,1494.28,Rent,0,21,26845.52,3321.84,415.23,8.0,0.0,0.0,4.0,0.0,0.0,18.33,0.000173,0.052795,0.000144,2.829e-05
CUST_09386,Fabio,Pereira,1970-02-06,56,Male,fabiopereira@yahoo.com,0800 105 3330,"Residencial Teixeira, 53",68619262,Curitiba,Brazil,BR2449856290201911,Mastercard,5145********1242,03/25,Personal,2017-10-03,Married,High School,Self-Employed,Agriculture,3,6990.09,582.51,Owner,0,93,15410.48,6466.28,239.49185185185183,27.0,0.0,6.0,15.0,1.0,0.0,68.81,0.000386,0.048961,0.000208,4.132e-05
CUST_09387,Gaurav,Srivastava,2002-10-17,23,Male,gaurav.srivastava@hotmail.com,7850520977,"68, Dubey Path",786408,Kolkata,India,IN0690736478846188,Visa,4546********9135,11/25,Personal,2024-03-31,Single,Vocational,Employed,Education,1,10519.82,876.65,Family,0,15,18936.79,22043.050000000003,4408.610000000001,5.0,1.0,3.0,4.0,0.0,1.0,59.17,0.000146,0.052554,0.000116,1.645e-05
CUST_09388,Joseph,Auma,1990-06-04,36,Male,joseph.auma296@outlook.com,+44(0)28 9018 0278,"Flat 57q
Jones Mall",N07 9LX,Kisumu,Kenya,KE4280410735535766,Mastercard,5338********1535,12/25,Personal,2018-11-02,Single,Vocational,Self-Employed,Agriculture,9,6878.38,573.2,Rent,2,80,20751.84,11960.67,498.36125,24.0,3.0,6.0,13.0,1.0,1.0,100.0,0.000346,0.045665,0.001538,4.65e-05
CUST_09389,Nuri,Cetin,1987-06-26,39,Male,nuri.cetin@hotmail.com,(699)514-0552x3855,361 Bell Forges,28570,Izmir,Turkey,TR1389676278493815,Amex,3768*******7456,03/27,Joint,2011-12-06,Married,High School,Self-Employed,Retail,9,13997.73,1166.48,Owner,1,163,35088.18,17801.98,434.19463414634146,41.0,1.0,7.0,21.0,1.0,0.0,100.0,0.000585,0.053019,0.000445,4.67e-05
CUST_09390,Radha,Saxena,2008-04-11,18,Female,radha.saxena@outlook.com,+918281298961,"652, Sarraf Nagar",554549,Bangalore,India,IN3522087937534897,Mastercard,5167********8020,07/28,Personal,2023-04-02,Single,High School,Unemployed,Unemployed,0,1000.0,83.33,Rent,0,27,1748.89,558.2,50.74545454545455,11.0,0.0,2.0,6.0,1.0,0.0,34.44,0.000253,0.054404,0.000186,2.019e-05
CUST_09391,Ellie,Taylor,1971-09-15,54,Female,ellietaylor508@yahoo.com,1 (671) 323-2153,68887 Brown Light Suite 785,T9G6Y7,Montreal,Canada,CA6822010390661368,Mastercard,5590********5109,11/25,Corporate,2019-09-02,Married,Bachelor,Employed,Healthcare,2,53205.52,4433.79,Owner,2,70,32519.31,78260.85,2445.6515625,32.0,3.0,4.0,21.0,1.0,1.0,100.0,0.000439,0.03737,9.5e-05,1.656e-05
CUST_09392,Rosie,Morris,1998-11-14,27,Female,rosiemorris622@hotmail.com,(020) 74960201,9 Begum Hollow,E7E 6BW,London,UK,GB8226015834381527,Mastercard,5559********7292,05/26,Personal,2024-11-30,Divorced,High School,Self-Employed,Manufacturing,0,35044.86,2920.4,Family,1,7,31680.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,6.7e-05,0.053408,0.0,1.934e-05
CUST_09393,Fares,Laamiri,1987-10-16,38,Male,fares_laamiri616@yahoo.com,+33 4 85 85 73 53,"982, avenue de Couturier",54103,Sousse,Tunisia,TN9354437730642040,Mastercard,5331********0775,12/29,Personal,2019-04-03,Married,Master,Employed,Retail,4,18727.16,1560.6,Rent,1,75,10522.57,16549.77,591.0632142857143,28.0,1.0,4.0,14.0,2.0,1.0,98.2,0.000452,0.053456,0.00012,5.063e-05
CUST_09394,Katja,Schroder,1978-08-13,47,Female,katja_schroder988@yahoo.com,0559100949,Klotzplatz 6706,86479,Hamburg,Germany,DE8979038700750583,Mastercard,5475********7147,04/29,Business,2022-01-31,Married,High School,Employed,Manufacturing,5,28607.37,2383.95,Family,4,41,28779.31,6497.65,649.765,10.0,0.0,2.0,6.0,0.0,0.0,30.72,0.00016,0.047814,4.1e-05,1.737e-05
CUST_09395,Geeta,Verma,1961-02-08,65,Female,geeta.verma743@gmail.com,02854638997,"34/280, Ahuja Marg",615994,Bangalore,India,IN3584873740635434,Visa,4439********1126,02/28,Business,2024-05-01,Divorced,Vocational,Self-Employed,Education,0,8643.2,720.27,Rent,2,14,6220.32,2942.71,588.542,5.0,0.0,0.0,4.0,0.0,0.0,20.96,8e-05,0.042242,1.6e-05,1.023e-05
CUST_09396,Ines,Jerbi,2007-11-21,18,Female,ines.jerbi@gmail.com,+33 (0)6 33 42 72 98,"696, chemin Eric Lucas",26218,Sfax,Tunisia,TN2699967835894371,Visa,4689********1604,07/27,Personal,2022-01-31,Divorced,Bachelor,Employed,Government,1,12058.79,1004.9,Family,1,41,5920.92,2383.66,340.5228571428571,7.0,1.0,4.0,2.0,0.0,1.0,52.12,0.00012,0.0472,6e-06,2.467e-05
CUST_09397,Silvia,Espinoza,1980-12-09,45,Female,silviaespinoza@hotmail.com,839.723.8771x3592,"Circunvalacion Sur Jasso 288 Edif. 603 , Depto. 990",31117-6916,Guadalajara,Mexico,MX2030501949267533,Visa,4765********3808,05/29,Business,2016-09-03,Widowed,Bachelor,Self-Employed,Marketing,10,21387.95,1782.33,Family,2,106,63058.46,15128.83,444.9655882352941,34.0,1.0,4.0,23.0,1.0,0.0,100.0,0.000519,0.051126,0.000646,3.288e-05
CUST_09398,Silke,Schneider,1991-09-29,34,Female,silke.schneider@outlook.com,06533 866268,Juttnerstr. 7/8,99396,Munich,Germany,DE8906587857731434,Visa,4533********2491,09/27,Personal,2020-06-02,Single,Bachelor,Employed,Agriculture,10,58526.75,4877.23,Rent,1,61,130843.39,31492.559999999998,1499.6457142857141,21.0,0.0,5.0,8.0,1.0,0.0,41.93,0.000279,2.7e-05,0.0,2.164e-05
CUST_09399,Aoi,Goto,1981-06-18,45,Female,aoi.goto@hotmail.com,001-485-719-4750x9616,7240 Davis Skyway Suite 676,37701,Nagoya,Japan,JP5658501952731072,Amex,3438*******7130,04/27,Personal,2022-07-02,Married,Bachelor,Employed,Engineering,1,35515.98,2959.67,Rent,4,36,19012.0,6871.8,687.1800000000001,10.0,0.0,5.0,6.0,0.0,0.0,31.63,0.0002,0.053707,0.000195,2.173e-05
CUST_09400,Ines,Trabelsi,1977-02-13,49,Female,ines_trabelsi@yahoo.com,+33 2 53 96 33 32,chemin Riviere,29145,Tunis,Tunisia,TN2700093221374097,Mastercard,5110********7814,06/29,Personal,2023-10-31,Married,Vocational,Self-Employed,Healthcare,0,14336.93,1194.74,Rent,2,20,2548.49,4823.27,535.9188888888889,9.0,1.0,1.0,7.0,0.0,0.0,44.92,0.00016,0.048982,8.1e-05,1.912e-05
CUST_09401,Anthony,Rivera,1983-04-04,43,Male,anthonyrivera569@yahoo.com,(419)780-1381x1487,1172 Brandi Land,02033,Miami,USA,US0701769963356906,Visa,4859********9149,05/26,Business,2022-12-31,Married,Bachelor,Employed,IT/Tech,0,33038.21,2753.18,Owner,1,30,63624.46,7153.58,715.358,10.0,1.0,1.0,8.0,0.0,0.0,49.03,0.000146,0.043032,2.9e-05,9.38e-06
CUST_09402,Mohd,Bin Ali,1987-11-25,38,Male,mohd.binali@gmail.com,029 2018 0973,7 Richard Dam,B3E 9GF,Kuala Lumpur,Malaysia,MY9222386547536730,Discover,6011********3300,03/27,Personal,2015-06-05,Married,No Formal Education,Employed,Finance,20,11422.09,951.84,Owner,0,121,12765.05,14764.35,410.12083333333334,36.0,0.0,7.0,19.0,2.0,0.0,86.27,0.000532,0.050157,0.00038,3.498e-05
CUST_09403,Nokuthula,Mabaso,2000-10-04,25,Female,nokuthula_mabaso932@gmail.com,(0116) 496 0703,2 Donna Inlet,TR0 9UR,Durban,South Africa,ZA3918343834752929,Visa,4619********4637,09/27,Personal,2022-03-02,Married,Master,Self-Employed,Education,6,24379.16,2031.6,Rent,2,40,64193.02,7211.17,515.0835714285714,14.0,0.0,1.0,6.0,0.0,0.0,25.75,0.000253,0.049901,0.000173,3.593e-05
CUST_09404,Rodrigo,Gutierrez,1999-07-02,26,Male,rodrigo.gutierrez@gmail.com,+34924967251,Pasaje de Imelda Puente 40,43471,Barcelona,Spain,ES1959390717510595,Visa,4138********4407,12/26,Business,2021-11-01,Married,Bachelor,Employed,Manufacturing,0,30329.93,2527.49,Owner,2,44,75542.93,19373.52,1490.2707692307692,13.0,1.0,2.0,5.0,1.0,0.0,39.68,0.000186,0.050043,4.2e-05,2.932e-05
CUST_09405,Okoth,Waweru,1978-12-27,47,Male,okothwaweru@gmail.com,+44(0)28 9018746,"Studio 08Q
Ahmed Mill",G65 1UA,Mombasa,Kenya,KE3690577069823469,Mastercard,5333********0334,09/25,Joint,2025-05-31,Single,High School,Unemployed,Unemployed,0,1000.0,83.33,Owner,1,1,1618.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,5.3e-05,0.048968,0.0,1.238e-05
CUST_09406,Christine,Mayer,1998-12-09,27,Female,christine_mayer@gmail.com,+49(0)0892631517,Brudergasse 1/8,92533,Berlin,Germany,DE0394907576890888,Mastercard,5291********5308,11/25,Personal,2024-05-31,Married,High School,Employed,Other,0,23314.0,1942.83,Family,3,13,46337.66,1228.24,614.12,2.0,0.0,0.0,1.0,0.0,0.0,6.69,4e-05,0.042817,8e-06,9.64e-06
CUST_09407,Noah,Moreau,1982-07-27,43,Male,noahmoreau@outlook.com,+33 (0)5 46 90 91 53,chemin de Weber,34332,Lyon,France,FR0696659766256313,Visa,4984********3579,04/29,Business,2022-12-01,Divorced,High School,Student,Student,0,4118.31,343.19,Family,1,31,9004.05,1288.07,99.0823076923077,13.0,0.0,0.0,5.0,0.0,0.0,20.02,0.0002,0.048163,0.000111,3.783e-05
CUST_09408,Mamdouh,Al Ghamdi,1973-05-06,53,Male,mamdouhalghamdi@gmail.com,+1-440-463-3421,53280 Joseph Island Apt. 971,11221,Medina,Saudi Arabia,SA4774539558262898,Visa,4703********7976,10/29,Corporate,2019-07-04,Married,Bachelor,Employed,Marketing,5,54928.67,4577.39,Rent,3,72,72403.58,23895.59,1194.7795,20.0,1.0,4.0,14.0,0.0,0.0,71.83,0.000306,0.050172,0.00023,3.941e-05
CUST_09409,Charles,Wanjiku,2003-08-15,22,Male,charles.wanjiku475@protonmail.com,+44131 496 0798,"Studio 53N
Kate Shoal",E7J 6HT,Nairobi,Kenya,KE4458922435412071,Mastercard,5549********2710,10/27,Personal,2017-12-03,Single,Bachelor,Employed,Education,4,6871.72,572.64,Owner,0,91,6452.71,4561.05,152.035,30.0,1.0,2.0,15.0,1.0,0.0,79.01,0.000479,0.053523,0.00015,5.688e-05
CUST_09410,Samir,El Amrani,1972-12-02,53,Male,samir.elamrani@protonmail.com,0388963481,"79, rue Coste",35199,Marrakech,Morocco,MA8627604728980907,Amex,3758*******3201,10/28,Personal,2021-07-02,Single,Bachelor,Employed,Agriculture,0,10066.8,838.9,Rent,0,48,3933.94,4419.39,232.59947368421055,19.0,1.0,2.0,9.0,0.0,0.0,49.86,0.000306,0.051696,0.000132,5.051e-05
CUST_09411,Veronica,Ramos,1973-05-03,53,Female,veronica_ramos768@hotmail.com,472-673-9893x886,"Eje vial Rincon 661 Edif. 455 , Depto. 008",61667,Tijuana,Mexico,MX9062928348392039,Visa,4505********9539,07/29,Corporate,2021-03-03,Divorced,Master,Employed,Healthcare,7,24051.26,2004.27,Family,0,52,60918.11,22720.2,1136.01,20.0,0.0,3.0,9.0,2.0,0.0,45.54,0.000319,0.051497,0.00064,5.697e-05
CUST_09412,Patience,Hassan,1983-07-29,42,Female,patience.hassan@gmail.com,(029) 2018 0202,"Flat 54q
Joanna Port",B5 0TN,Kano,Nigeria,NG5421771188373035,Visa,4225********3718,07/28,Trust,2023-08-01,Widowed,PhD,Employed,Healthcare,2,15541.83,1295.15,Family,1,23,27192.91,6051.22,550.1109090909091,11.0,0.0,1.0,7.0,1.0,0.0,36.16,0.0002,0.047204,9.5e-05,2.087e-05
CUST_09413,Petra,Konig,1996-01-29,30,Female,petrakonig@yahoo.com,+49(0)1648340514,Eberhardtstr. 13-81,49839,Frankfurt,Germany,DE4002903148966920,Visa,4773********2741,05/27,Personal,2018-07-04,Widowed,Bachelor,Self-Employed,Legal,1,55716.67,4643.06,Rent,2,84,67783.47,38971.29,1498.8957692307692,26.0,0.0,6.0,13.0,0.0,0.0,58.85,0.000359,0.043008,5e-05,2.915e-05
CUST_09414,Sota,Sato,1981-07-08,44,Male,sota_sato@protonmail.com,346-720-4225,05887 Long Bridge Suite 341,75792,Kobe,Japan,JP9800164650971092,Mastercard,5514********2737,01/25,Business,2022-03-02,Married,Bachelor,Employed,Healthcare,0,51004.5,4250.38,Rent,1,40,97827.67,9629.869999999999,962.9869999999999,10.0,0.0,1.0,5.0,0.0,0.0,22.27,0.000213,0.053984,0.000271,3.533e-05
CUST_09415,Selim,Ozer,1991-06-12,35,Male,selim.ozer@hotmail.com,(603)308-4181,06881 Anderson Squares Suite 286,43420,Istanbul,Turkey,TR0110055247874171,Discover,6011********4672,03/28,Personal,2023-12-31,Married,Bachelor,Employed,Other,2,16273.66,1356.14,Rent,0,18,41958.03,828.8399999999999,207.20999999999998,4.0,0.0,0.0,2.0,0.0,0.0,10.74,9.3e-05,0.049906,1.9e-05,1.441e-05
CUST_09416,Mostafa,Hegazy,1996-07-05,29,Male,mostafa_hegazy@hotmail.com,807.364.9685x09458,262 Kevin Squares,71838,Aswan,Egypt,EG6395926855669079,Mastercard,5245********5215,01/29,Personal,2016-03-05,Divorced,High School,Employed,Education,11,8098.52,674.88,Rent,2,112,2808.86,7721.76,183.85142857142858,42.0,1.0,2.0,19.0,1.0,0.0,93.62,0.000585,0.046596,0.000144,3.039e-05
CUST_09417,Rafik,Chamekh,1986-07-12,39,Male,rafik_chamekh@gmail.com,+33 7 36 76 86 76,rue Gerard Perez,60883,Bizerte,Tunisia,TN2070624400371385,Mastercard,5527********8175,06/27,Joint,2015-06-05,Widowed,Vocational,Employed,Retail,16,16004.59,1333.72,Rent,0,121,43520.08,13939.81,422.4184848484848,33.0,3.0,5.0,12.0,1.0,0.0,91.38,0.000466,0.046768,0.000181,3.886e-05
CUST_09418,Marie,Martinez,1999-06-07,27,Female,marie_martinez@hotmail.com,0468003360,"273, rue Philippine Gillet",95992,Paris,France,FR0099591683203490,Visa,4823********4148,06/25,Personal,2023-10-01,Divorced,Vocational,Self-Employed,Engineering,3,23480.84,1956.74,Family,0,21,13145.32,1766.89,883.445,2.0,0.0,0.0,1.0,0.0,0.0,7.44,4e-05,0.046024,0.0,9.36e-06
CUST_09419,Ryan,Jones,2003-01-17,23,Male,ryan.jones694@yahoo.com,(631)380-5128x331,08691 Vega Unions Suite 135,96642,Seattle,USA,US4898717183331574,Visa,4406********6380,05/25,Business,2022-06-02,Single,No Formal Education,Employed,Legal,5,14113.49,1176.12,Family,0,37,32759.82,7611.2699999999995,507.41799999999995,15.0,2.0,3.0,3.0,0.0,0.0,43.48,0.000253,0.050099,0.000173,6.106e-05
CUST_09420,Daniel,Allen,1994-12-02,31,Male,daniel_allen582@gmail.com,028 9018175,"Flat 66
Abdul Ridge",TS00 4TF,Edinburgh,UK,GB5077657444101849,Visa,4522********6260,12/29,Business,2018-11-02,Married,Master,Self-Employed,Government,13,92305.15,7692.1,Owner,2,80,167461.66,124977.65,5207.402083333333,24.0,4.0,7.0,10.0,2.0,1.0,100.0,0.000426,0.054856,0.000572,4.721e-05
CUST_09421,Woosung,Ahn,2007-10-31,18,Male,woosung_ahn795@gmail.com,363.570.9843,02173 Lopez Mission Apt. 697,09190,Incheon,South Korea,KR1720044569328816,Visa,4796********1412,09/29,Corporate,2024-12-30,Single,High School,Self-Employed,Services,1,23655.79,1971.32,Family,0,6,54487.1,461.25,230.625,2.0,0.0,0.0,2.0,0.0,0.0,10.0,5.3e-05,0.047611,1e-05,1.803e-05
CUST_09422,Hamza,Mansouri,1974-01-04,52,Male,hamza.mansouri322@yahoo.com,04 81 80 61 67,"10, avenue Collet",78640,Monastir,Tunisia,TN8819900668713835,Mastercard,5250********6212,09/28,Personal,2021-05-02,Married,Bachelor,Employed,Government,4,18867.59,1572.3,Rent,3,50,14981.07,10166.4,564.8,18.0,2.0,3.0,6.0,1.0,0.0,57.23,0.000306,0.054983,0.000141,2.939e-05
CUST_09423,Hannah,Carter,1982-04-28,44,Female,hannahcarter371@hotmail.com,01614960535,"Flat 0
West Brook",M9 5TS,Glasgow,UK,GB7306789930522676,Visa,4762********7514,07/29,Personal,2023-06-01,Married,High School,Employed,Engineering,2,31880.91,2656.74,Owner,2,25,49776.81,14191.22,2365.2033333333334,6.0,1.0,2.0,5.0,0.0,0.0,38.99,0.000146,0.049636,0.000359,1.472e-05
CUST_09424,Antoine,Martinez,1998-11-18,27,Male,antoine.martinez839@gmail.com,+33 5 59 42 73 99,"67, rue Gonzalez",93373,Strasbourg,France,FR3658265027213974,Visa,4616********7733,11/25,Business,2021-10-01,Married,Bachelor,Employed,Manufacturing,2,28381.08,2365.09,Family,0,45,9233.42,14806.41,822.5783333333334,18.0,0.0,5.0,9.0,1.0,0.0,46.91,0.000279,0.049121,9.3e-05,3.749e-05
CUST_09425,Ryan,Hadebe,1995-02-21,31,Male,ryan.hadebe903@protonmail.com,+44161 4960996,"Studio 7
Sharon Roads",G29 0QZ,Cape Town,South Africa,ZA3468506658028919,Visa,4765********6768,08/26,Personal,2024-03-31,Single,No Formal Education,Employed,Other,1,5967.38,497.28,Owner,2,15,12748.98,552.88,184.29333333333332,3.0,0.0,0.0,2.0,0.0,0.0,8.46,9.3e-05,0.053237,1e-05,1.328e-05
CUST_09426,Jassim,Al Mulla,1978-07-14,47,Male,jassim_almulla510@hotmail.com,001-280-473-3872x81189,82148 Brown Locks Suite 576,71123,Sharjah,UAE,AE7547447104941830,Discover,6011********2525,04/29,Personal,2016-11-03,Married,Bachelor,Employed,Engineering,15,82440.36,6870.03,Rent,2,104,90024.14,144556.11,3613.9027499999997,40.0,1.0,6.0,16.0,2.0,0.0,94.32,0.000572,0.045961,0.000193,5.29e-05
CUST_09427,Joshua,Anderson,1973-01-18,53,Male,joshua_anderson@protonmail.com,0191 4960107,"Flat 57G
Thompson Skyway",PO2 0RD,London,UK,GB3424115142220259,Visa,4512********7311,03/29,Joint,2023-03-02,Single,Bachelor,Employed,Marketing,2,35924.14,2993.68,Owner,2,28,55237.71,5974.52,1194.904,5.0,1.0,0.0,2.0,0.0,0.0,24.64,0.000133,0.051379,1.8e-05,1.496e-05
CUST_09428,Benjamin,Hill,1987-06-15,39,Male,benjamin_hill@yahoo.com,(481)484-6186x4965,4590 Ryan Rue,69237,Houston,USA,US0149573195992882,Visa,4632********6804,01/27,Business,2014-11-04,Married,No Formal Education,Self-Employed,Services,20,27271.03,2272.59,Rent,3,128,71435.5,49630.21,1272.5694871794872,39.0,3.0,5.0,19.0,2.0,0.0,100.0,0.000559,0.051428,0.00044,3.935e-05
